Date,Sell Price,Mayor_Aatrox,Mayor_Cole,Mayor_Derpy,Mayor_Diana,Mayor_Diaz,Mayor_Finnegan,Mayor_Foxy,Mayor_Jerry,Mayor_Marina,Mayor_Paul,Mayor_Scorpius,Price_Change_Percent
2025-04-03 16:00:00,10712720.1,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-04-03 22:00:00,10712720.5,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-04-04 04:00:00,10712721.1,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-04-04 10:00:00,10712721.8,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-04-04 16:00:00,10749584.8,1,0,0,0,0,0,0,0,0,0,0,0.34
2025-04-04 22:00:00,10749587.3,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-04-05 04:00:00,10749588.7,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-04-05 10:00:00,10749590.9,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-04-05 16:00:00,10975175.2,0,0,0,0,0,0,1,0,0,0,0,2.1
2025-04-05 22:00:00,10749591.5,0,0,0,0,0,0,1,0,0,0,0,-2.06
2025-04-06 04:00:00,10817113.3,0,0,0,0,0,0,1,0,0,0,0,0.63
2025-04-06 10:00:00,10874844.4,0,0,0,0,0,0,1,0,0,0,0,0.53
2025-04-06 16:00:00,10874843.6,0,0,0,0,0,0,1,0,0,0,0,-0.0
2025-04-06 22:00:00,10874845.5,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-04-07 04:00:00,10914826.2,0,0,0,0,0,0,1,0,0,0,0,0.37
2025-04-07 10:00:00,10914827.1,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-04-07 16:00:00,10914828.5,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-04-07 22:00:00,10914830.2,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-04-08 04:00:00,10945597.4,0,0,0,0,0,0,1,0,0,0,0,0.28
2025-04-08 10:00:00,10945597.7,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-04-08 16:00:00,10945598.8,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-04-08 22:00:00,10974825.0,0,0,0,0,0,0,1,0,0,0,0,0.27
2025-04-09 04:00:00,11230000.1,0,0,0,0,0,0,1,0,0,0,0,2.33
2025-04-09 10:00:00,11230000.0,0,0,0,0,0,0,1,0,0,0,0,-0.0
2025-04-09 16:00:00,11230000.0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-04-09 22:00:00,11259261.9,0,0,0,0,0,0,1,0,0,0,0,0.26
2025-04-10 04:00:00,11259261.7,0,0,0,0,0,0,1,0,0,0,0,-0.0
2025-04-10 10:00:00,11245006.2,0,0,0,0,0,0,1,0,0,0,0,-0.13
2025-04-10 16:00:00,11245006.2,0,0,0,0,0,0,0,0,0,1,0,0.0
2025-04-10 22:00:00,11300000.3,0,0,0,0,0,0,0,0,0,1,0,0.49
2025-04-11 04:00:00,11300000.3,0,0,0,0,0,0,0,0,0,1,0,0.0
2025-04-11 10:00:00,11300000.2,0,0,0,0,0,0,0,0,0,1,0,-0.0
2025-04-11 16:00:00,11333586.4,0,0,0,0,0,0,0,0,0,1,0,0.3
2025-04-11 22:00:00,11365493.1,0,0,0,0,0,0,0,0,0,1,0,0.28
2025-04-12 04:00:00,10500000.0,0,0,0,0,0,0,0,0,0,1,0,-7.62
2025-04-12 10:00:00,10500000.2,0,0,0,0,0,0,0,0,0,1,0,0.0
2025-04-12 16:00:00,10700000.2,0,0,0,0,0,0,0,0,0,1,0,1.9
2025-04-12 22:00:00,10700000.7,0,0,0,0,0,0,0,0,0,1,0,0.0
2025-04-13 04:00:00,10700000.6,0,0,0,0,0,0,0,0,0,1,0,-0.0
2025-04-13 10:00:00,10700000.5,0,0,0,0,0,0,0,0,0,1,0,-0.0
2025-04-13 16:00:00,8129342.6,0,0,0,0,0,0,0,0,0,1,0,-24.02
2025-04-13 22:00:00,9311912.1,0,0,0,0,0,0,0,0,0,1,0,14.55
2025-04-14 04:00:00,9880000.0,0,0,0,0,0,0,0,0,0,1,0,6.1
2025-04-14 10:00:00,9957909.7,0,0,0,0,0,0,0,0,0,1,0,0.79
2025-04-14 16:00:00,9957911.6,0,0,0,0,0,0,0,0,0,1,0,0.0
2025-04-14 22:00:00,10102238.7,0,0,0,0,0,0,0,0,0,1,0,1.45
2025-04-15 04:00:00,10169036.1,0,0,0,0,0,0,0,0,0,1,0,0.66
2025-04-15 10:00:00,10169036.4,0,0,0,0,0,0,0,0,0,1,0,0.0
2025-04-15 16:00:00,10169037.5,0,0,0,0,0,0,0,0,0,1,0,0.0
2025-04-15 22:00:00,10232496.0,0,0,0,0,1,0,0,0,0,0,0,0.62
2025-04-16 04:00:00,11000001.2,0,0,0,0,1,0,0,0,0,0,0,7.5
2025-04-16 10:00:00,11021909.3,0,0,0,0,1,0,0,0,0,0,0,0.2
2025-04-16 16:00:00,10410972.5,0,0,0,0,1,0,0,0,0,0,0,-5.54
2025-04-16 22:00:00,10410976.1,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-04-17 04:00:00,10410984.0,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-04-17 10:00:00,10410988.6,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-04-17 16:00:00,10410993.0,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-04-17 22:00:00,10410998.4,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-04-18 04:00:00,10500001.7,0,0,0,0,1,0,0,0,0,0,0,0.85
2025-04-18 10:00:00,10500000.4,0,0,0,0,1,0,0,0,0,0,0,-0.0
2025-04-18 16:00:00,10500002.6,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-04-18 22:00:00,10410999.2,0,0,0,0,1,0,0,0,0,0,0,-0.85
2025-04-19 04:00:00,10411000.3,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-04-19 10:00:00,10300000.3,0,0,0,0,1,0,0,0,0,0,0,-1.07
2025-04-19 16:00:00,10300003.9,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-04-19 22:00:00,10300000.5,0,0,0,0,1,0,0,0,0,0,0,-0.0
2025-04-20 04:00:00,10350001.2,0,0,0,0,1,0,0,0,0,0,0,0.49
2025-04-20 10:00:00,10300000.8,0,0,0,0,1,0,0,0,0,0,0,-0.48
2025-04-20 16:00:00,9337439.9,0,0,0,0,1,0,0,0,0,0,0,-9.35
2025-04-20 22:00:00,10500004.1,0,0,0,0,1,0,0,0,0,0,0,12.45
2025-04-21 04:00:00,10597506.6,0,0,0,0,0,0,0,0,1,0,0,0.93
2025-04-21 10:00:00,11000000.9,0,0,0,0,0,0,0,0,1,0,0,3.8
2025-04-21 16:00:00,11629252.4,0,0,0,0,0,0,0,0,1,0,0,5.72
2025-04-21 22:00:00,11155005.9,0,0,0,0,0,0,0,0,1,0,0,-4.08
2025-04-22 04:00:00,11160003.3,0,0,0,0,0,0,0,0,1,0,0,0.04
2025-04-22 10:00:00,11625004.5,0,0,0,0,0,0,0,0,1,0,0,4.17
2025-04-22 16:00:00,12453000.5,0,0,0,0,0,0,0,0,1,0,0,7.12
2025-04-22 22:00:00,12492149.4,0,0,0,0,0,0,0,0,1,0,0,0.31
2025-04-23 04:00:00,12661996.1,0,0,0,0,0,0,0,0,1,0,0,1.36
2025-04-23 10:00:00,12661997.8,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-04-23 16:00:00,12661997.2,0,0,0,0,0,0,0,0,1,0,0,-0.0
2025-04-23 22:00:00,12661997.2,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-04-24 04:00:00,12678897.9,0,0,0,0,0,0,0,0,1,0,0,0.13
2025-04-24 10:00:00,12678899.7,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-04-24 16:00:00,12694953.7,0,0,0,0,0,0,0,0,1,0,0,0.13
2025-04-24 22:00:00,12786973.7,0,0,0,0,0,0,0,0,1,0,0,0.72
2025-04-25 04:00:00,12678898.7,0,0,0,0,0,0,0,0,1,0,0,-0.85
2025-04-25 10:00:00,12678899.7,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-04-25 16:00:00,12784534.6,0,0,0,0,0,0,0,0,1,0,0,0.83
2025-04-25 22:00:00,13050011.5,0,0,0,0,0,0,0,0,1,0,0,2.08
2025-04-26 04:00:00,13226232.6,0,0,0,1,0,0,0,0,0,0,0,1.35
2025-04-26 10:00:00,11155009.7,0,0,0,1,0,0,0,0,0,0,0,-15.66
2025-04-26 16:00:00,13300005.8,0,0,0,1,0,0,0,0,0,0,0,19.23
2025-04-26 22:00:00,13300010.1,0,0,0,1,0,0,0,0,0,0,0,0.0
2025-04-27 04:00:00,13347526.5,0,0,0,1,0,0,0,0,0,0,0,0.36
2025-04-27 10:00:00,13300001.9,0,0,0,1,0,0,0,0,0,0,0,-0.36
2025-04-27 16:00:00,12378246.7,0,0,0,1,0,0,0,0,0,0,0,-6.93
2025-04-27 22:00:00,12550001.6,0,0,0,1,0,0,0,0,0,0,0,1.39
2025-04-28 04:00:00,11709904.6,0,0,0,1,0,0,0,0,0,0,0,-6.69
2025-04-28 10:00:00,11709911.7,0,0,0,1,0,0,0,0,0,0,0,0.0
2025-04-28 16:00:00,12500002.7,0,0,0,1,0,0,0,0,0,0,0,6.75
2025-04-28 22:00:00,12555008.7,0,0,0,1,0,0,0,0,0,0,0,0.44
2025-04-29 04:00:00,12607260.5,0,0,0,1,0,0,0,0,0,0,0,0.42
2025-04-29 10:00:00,12607261.7,0,0,0,1,0,0,0,0,0,0,0,0.0
2025-04-29 16:00:00,12607263.5,0,0,0,1,0,0,0,0,0,0,0,0.0
2025-04-29 22:00:00,12952261.8,0,0,0,1,0,0,0,0,0,0,0,2.74
2025-04-30 04:00:00,12891473.1,0,0,0,1,0,0,0,0,0,0,0,-0.47
2025-04-30 10:00:00,12919530.6,0,0,0,1,0,0,0,0,0,0,0,0.22
2025-04-30 16:00:00,10365771.3,0,0,0,1,0,0,0,0,0,0,0,-19.77
2025-04-30 22:00:00,12000002.4,0,0,0,1,0,0,0,0,0,0,0,15.77
2025-05-01 04:00:00,12075757.5,0,0,0,1,0,0,0,0,0,0,0,0.63
2025-05-01 10:00:00,12075759.1,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-01 16:00:00,12075759.0,0,0,1,0,0,0,0,0,0,0,0,-0.0
2025-05-01 22:00:00,12075760.2,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-02 04:00:00,12139851.3,0,0,1,0,0,0,0,0,0,0,0,0.53
2025-05-02 10:00:00,12139851.0,0,0,1,0,0,0,0,0,0,0,0,-0.0
2025-05-02 16:00:00,12139851.0,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-02 22:00:00,12075759.8,0,0,1,0,0,0,0,0,0,0,0,-0.53
2025-05-03 04:00:00,10503794.3,0,0,1,0,0,0,0,0,0,0,0,-13.02
2025-05-03 10:00:00,10503796.7,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-03 16:00:00,10503798.9,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-03 22:00:00,10803731.6,0,0,1,0,0,0,0,0,0,0,0,2.86
2025-05-04 04:00:00,10803733.5,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-04 10:00:00,11060885.4,0,0,1,0,0,0,0,0,0,0,0,2.38
2025-05-04 16:00:00,11060885.7,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-04 22:00:00,11138178.6,0,0,1,0,0,0,0,0,0,0,0,0.7
2025-05-05 04:00:00,11138179.9,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-05 10:00:00,11138180.5,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-05 16:00:00,11138181.1,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-05 22:00:00,11138182.0,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-06 04:00:00,11138182.3,0,0,1,0,0,0,0,0,0,0,0,0.0
2025-05-06 10:00:00,11138182.2,0,0,1,0,0,0,0,0,0,0,0,-0.0
2025-05-06 16:00:00,11138183.3,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-06 22:00:00,11138183.5,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-07 04:00:00,11138184.8,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-07 10:00:00,11138185.4,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-07 16:00:00,11138185.9,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-07 22:00:00,11138186.7,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-08 04:00:00,11138187.5,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-08 10:00:00,10803732.6,0,0,0,0,0,1,0,0,0,0,0,-3.0
2025-05-08 16:00:00,10503798.5,0,0,0,0,0,1,0,0,0,0,0,-2.78
2025-05-08 22:00:00,10503800.7,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-09 04:00:00,10503801.8,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-09 10:00:00,10503801.4,0,0,0,0,0,1,0,0,0,0,0,-0.0
2025-05-09 16:00:00,10503801.9,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-09 22:00:00,10503803.2,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-10 04:00:00,10503803.5,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-10 10:00:00,10503803.9,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-10 16:00:00,10503803.3,0,0,0,0,0,1,0,0,0,0,0,-0.0
2025-05-10 22:00:00,10503805.1,0,0,0,0,0,1,0,0,0,0,0,0.0
2025-05-11 04:00:00,10583616.1,0,0,0,0,0,1,0,0,0,0,0,0.76
2025-05-11 10:00:00,11000000.0,0,0,0,0,0,1,0,0,0,0,0,3.93
2025-05-11 16:00:00,11000000.2,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-11 22:00:00,10000000.8,1,0,0,0,0,0,0,0,0,0,0,-9.09
2025-05-12 04:00:00,11096524.7,1,0,0,0,0,0,0,0,0,0,0,10.97
2025-05-12 10:00:00,11682769.7,1,0,0,0,0,0,0,0,0,0,0,5.28
2025-05-12 16:00:00,11000000.3,1,0,0,0,0,0,0,0,0,0,0,-5.84
2025-05-12 22:00:00,11000000.7,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-13 04:00:00,11000000.7,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-13 10:00:00,10500000.1,1,0,0,0,0,0,0,0,0,0,0,-4.55
2025-05-13 16:00:00,10500000.7,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-13 22:00:00,10500000.9,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-14 04:00:00,10500002.3,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-14 10:00:00,10500000.9,1,0,0,0,0,0,0,0,0,0,0,-0.0
2025-05-14 16:00:00,10500002.0,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-14 22:00:00,10500002.4,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-15 04:00:00,10500003.4,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-15 10:00:00,10500002.6,1,0,0,0,0,0,0,0,0,0,0,-0.0
2025-05-15 16:00:00,10500004.6,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-15 22:00:00,10500005.5,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-16 04:00:00,10562561.5,1,0,0,0,0,0,0,0,0,0,0,0.6
2025-05-16 10:00:00,10562564.0,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-05-16 16:00:00,10605218.4,1,0,0,0,0,0,0,0,0,0,0,0.4
2025-05-16 22:00:00,8500001.4,0,0,0,0,1,0,0,0,0,0,0,-19.85
2025-05-17 04:00:00,9104508.7,0,0,0,0,1,0,0,0,0,0,0,7.11
2025-05-17 10:00:00,9000006.3,0,0,0,0,1,0,0,0,0,0,0,-1.15
2025-05-17 16:00:00,9486051.0,0,0,0,0,1,0,0,0,0,0,0,5.4
2025-05-17 22:00:00,9300000.5,0,0,0,0,1,0,0,0,0,0,0,-1.96
2025-05-18 04:00:00,9360541.5,0,0,0,0,1,0,0,0,0,0,0,0.65
2025-05-18 10:00:00,9400000.2,0,0,0,0,1,0,0,0,0,0,0,0.42
2025-05-18 16:00:00,9309387.6,0,0,0,0,1,0,0,0,0,0,0,-0.96
2025-05-18 22:00:00,9300001.0,0,0,0,0,1,0,0,0,0,0,0,-0.1
2025-05-19 04:00:00,9320000.1,0,0,0,0,1,0,0,0,0,0,0,0.22
2025-05-19 10:00:00,9310303.8,0,0,0,0,1,0,0,0,0,0,0,-0.1
2025-05-19 16:00:00,9351000.7,0,0,0,0,1,0,0,0,0,0,0,0.44
2025-05-19 22:00:00,9405281.0,0,0,0,0,1,0,0,0,0,0,0,0.58
2025-05-20 04:00:00,9405280.9,0,0,0,0,1,0,0,0,0,0,0,-0.0
2025-05-20 10:00:00,8800000.7,0,0,0,0,1,0,0,0,0,0,0,-6.44
2025-05-20 16:00:00,8960949.3,0,0,0,0,1,0,0,0,0,0,0,1.83
2025-05-20 22:00:00,8943074.9,0,0,0,0,1,0,0,0,0,0,0,-0.2
2025-05-21 04:00:00,8968126.8,0,0,0,0,1,0,0,0,0,0,0,0.28
2025-05-21 10:00:00,8943075.6,0,0,0,0,1,0,0,0,0,0,0,-0.28
2025-05-21 16:00:00,8943077.1,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-05-21 22:00:00,8958718.4,0,0,0,0,1,0,0,0,0,0,0,0.17
2025-05-22 04:00:00,8989744.7,0,1,0,0,0,0,0,0,0,0,0,0.35
2025-05-22 10:00:00,9100000.8,0,1,0,0,0,0,0,0,0,0,0,1.23
2025-05-22 16:00:00,9210493.3,0,1,0,0,0,0,0,0,0,0,0,1.21
2025-05-22 22:00:00,9481850.5,0,1,0,0,0,0,0,0,0,0,0,2.95
2025-05-23 04:00:00,9512208.3,0,1,0,0,0,0,0,0,0,0,0,0.32
2025-05-23 10:00:00,9101000.3,0,1,0,0,0,0,0,0,0,0,0,-4.32
2025-05-23 16:00:00,9101002.5,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-05-23 22:00:00,9101004.7,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-05-24 04:00:00,9101005.9,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-05-24 10:00:00,9101007.1,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-05-24 16:00:00,9101006.6,0,1,0,0,0,0,0,0,0,0,0,-0.0
2025-05-24 22:00:00,9101000.2,0,1,0,0,0,0,0,0,0,0,0,-0.0
2025-05-25 04:00:00,8500000.7,0,1,0,0,0,0,0,0,0,0,0,-6.6
2025-05-25 10:00:00,8500001.9,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-05-25 16:00:00,8525777.1,0,1,0,0,0,0,0,0,0,0,0,0.3
2025-05-25 22:00:00,8800003.5,0,1,0,0,0,0,0,0,0,0,0,3.22
2025-05-26 04:00:00,8831353.7,0,1,0,0,0,0,0,0,0,0,0,0.36
2025-05-26 10:00:00,8831353.8,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-05-26 16:00:00,8831353.7,0,1,0,0,0,0,0,0,0,0,0,-0.0
2025-05-26 22:00:00,8831356.7,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-05-27 04:00:00,8831357.7,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-27 10:00:00,8831358.2,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-27 16:00:00,8831360.0,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-27 22:00:00,8831360.7,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-28 04:00:00,8869000.2,0,0,0,0,0,0,0,0,1,0,0,0.43
2025-05-28 10:00:00,8869001.3,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-28 16:00:00,8107884.1,0,0,0,0,0,0,0,0,1,0,0,-8.58
2025-05-28 22:00:00,8107885.4,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-29 04:00:00,8107885.9,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-29 10:00:00,8149492.3,0,0,0,0,0,0,0,0,1,0,0,0.51
2025-05-29 16:00:00,8300000.1,0,0,0,0,0,0,0,0,1,0,0,1.85
2025-05-29 22:00:00,8362399.7,0,0,0,0,0,0,0,0,1,0,0,0.75
2025-05-30 04:00:00,8362401.4,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-30 10:00:00,8362401.1,0,0,0,0,0,0,0,0,1,0,0,-0.0
2025-05-30 16:00:00,8058160.4,0,0,0,0,0,0,0,0,1,0,0,-3.64
2025-05-30 22:00:00,8087754.9,0,0,0,0,0,0,0,0,1,0,0,0.37
2025-05-31 04:00:00,8113368.4,0,0,0,0,0,0,0,0,1,0,0,0.32
2025-05-31 10:00:00,8113368.5,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-05-31 16:00:00,8133077.4,0,0,0,0,0,0,0,0,1,0,0,0.24
2025-05-31 22:00:00,8133078.9,0,0,0,0,0,0,0,0,1,0,0,0.0
2025-06-01 04:00:00,7000016.3,0,0,0,0,0,0,0,0,1,0,0,-13.93
2025-06-01 10:00:00,8025000.5,1,0,0,0,0,0,0,0,0,0,0,14.64
2025-06-01 16:00:00,7000016.0,1,0,0,0,0,0,0,0,0,0,0,-12.77
2025-06-01 22:00:00,7141275.4,1,0,0,0,0,0,0,0,0,0,0,2.02
2025-06-02 04:00:00,8100000.3,1,0,0,0,0,0,0,0,0,0,0,13.43
2025-06-02 10:00:00,8100000.6,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-06-02 16:00:00,7410497.6,1,0,0,0,0,0,0,0,0,0,0,-8.51
2025-06-02 22:00:00,6667936.7,1,0,0,0,0,0,0,0,0,0,0,-10.02
2025-06-03 04:00:00,6559702.7,1,0,0,0,0,0,0,0,0,0,0,-1.62
2025-06-03 10:00:00,6662916.9,1,0,0,0,0,0,0,0,0,0,0,1.57
2025-06-03 16:00:00,6742302.0,1,0,0,0,0,0,0,0,0,0,0,1.19
2025-06-03 22:00:00,6559704.8,1,0,0,0,0,0,0,0,0,0,0,-2.71
2025-06-04 04:00:00,6559707.6,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-06-04 10:00:00,6621161.4,1,0,0,0,0,0,0,0,0,0,0,0.94
2025-06-04 16:00:00,6621163.9,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-06-04 22:00:00,6621166.5,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-06-05 04:00:00,6716127.5,1,0,0,0,0,0,0,0,0,0,0,1.43
2025-06-05 10:00:00,6716129.3,1,0,0,0,0,0,0,0,0,0,0,0.0
2025-06-05 16:00:00,6736979.8,1,0,0,0,0,0,0,0,0,0,0,0.31
2025-06-05 22:00:00,7300000.2,1,0,0,0,0,0,0,0,0,0,0,8.36
2025-06-06 04:00:00,7360002.4,1,0,0,0,0,0,0,0,0,0,0,0.82
2025-06-06 10:00:00,7417008.5,1,0,0,0,0,0,0,0,0,0,0,0.77
2025-06-06 16:00:00,7465744.7,0,0,0,0,1,0,0,0,0,0,0,0.66
2025-06-06 22:00:00,7500000.0,0,0,0,0,1,0,0,0,0,0,0,0.46
2025-06-07 04:00:00,7100000.2,0,0,0,0,1,0,0,0,0,0,0,-5.33
2025-06-07 10:00:00,7100000.0,0,0,0,0,1,0,0,0,0,0,0,-0.0
2025-06-07 16:00:00,6839456.2,0,0,0,0,1,0,0,0,0,0,0,-3.67
2025-06-07 22:00:00,6876628.8,0,0,0,0,1,0,0,0,0,0,0,0.54
2025-06-08 04:00:00,6839458.3,0,0,0,0,1,0,0,0,0,0,0,-0.54
2025-06-08 10:00:00,6800000.0,0,0,0,0,1,0,0,0,0,0,0,-0.58
2025-06-08 16:00:00,6621163.1,0,0,0,0,1,0,0,0,0,0,0,-2.63
2025-06-08 22:00:00,7015506.4,0,0,0,0,1,0,0,0,0,0,0,5.96
2025-06-09 04:00:00,6970000.4,0,0,0,0,1,0,0,0,0,0,0,-0.65
2025-06-09 10:00:00,6970001.5,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-06-09 16:00:00,6801000.9,0,0,0,0,1,0,0,0,0,0,0,-2.42
2025-06-09 22:00:00,6801001.5,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-06-10 04:00:00,7063912.2,0,0,0,0,1,0,0,0,0,0,0,3.87
2025-06-10 10:00:00,7063913.2,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-06-10 16:00:00,6802000.3,0,0,0,0,1,0,0,0,0,0,0,-3.71
2025-06-10 22:00:00,6900000.6,0,0,0,0,1,0,0,0,0,0,0,1.44
2025-06-11 04:00:00,6959146.7,0,0,0,0,1,0,0,0,0,0,0,0.86
2025-06-11 10:00:00,6959148.5,0,0,0,0,1,0,0,0,0,0,0,0.0
2025-06-11 16:00:00,6959152.5,0,0,0,0,0,0,0,1,0,0,0,0.0
2025-06-11 22:00:00,7200001.3,0,0,0,0,0,0,0,1,0,0,0,3.46
2025-06-12 04:00:00,6959153.6,0,0,0,0,0,0,0,1,0,0,0,-3.35
2025-06-12 10:00:00,6959154.1,0,0,0,0,0,0,0,1,0,0,0,0.0
2025-06-12 16:00:00,6921412.5,0,0,0,0,0,0,0,1,0,0,0,-0.54
2025-06-12 22:00:00,6801001.5,0,0,0,0,0,0,0,1,0,0,0,-1.74
2025-06-13 04:00:00,6801001.9,0,0,0,0,0,0,0,1,0,0,0,0.0
2025-06-13 10:00:00,7000000.1,0,0,0,0,0,0,0,1,0,0,0,2.93
2025-06-13 16:00:00,6801004.1,0,0,0,0,0,0,0,1,0,0,0,-2.84
2025-06-13 22:00:00,6443056.9,0,0,0,0,0,0,0,1,0,0,0,-5.26
2025-06-14 04:00:00,6100000.0,0,0,0,0,0,0,0,1,0,0,0,-5.32
2025-06-14 10:00:00,6600000.5,0,0,0,0,0,0,0,1,0,0,0,8.2
2025-06-14 16:00:00,6112156.0,0,0,0,0,0,0,0,1,0,0,0,-7.39
2025-06-14 22:00:00,6600009.8,0,0,0,0,0,0,0,1,0,0,0,7.98
2025-06-15 04:00:00,6900000.1,0,0,0,0,0,0,0,1,0,0,0,4.55
2025-06-15 10:00:00,6730215.1,0,0,0,0,0,0,0,1,0,0,0,-2.46
2025-06-15 16:00:00,6700700.0,0,0,0,0,0,0,0,1,0,0,0,-0.44
2025-06-15 22:00:00,6784892.6,0,0,0,0,0,0,0,1,0,0,0,1.26
2025-06-16 04:00:00,3100000.1,0,0,0,0,0,0,0,1,0,0,0,-54.31
2025-06-16 10:00:00,6600000.0,0,0,0,0,0,0,0,1,0,0,0,112.9
2025-06-16 16:00:00,6600000.4,0,0,0,0,0,0,0,1,0,0,0,0.0
2025-06-16 22:00:00,6600002.5,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-06-17 04:00:00,6634555.2,0,1,0,0,0,0,0,0,0,0,0,0.52
2025-06-17 10:00:00,6600003.0,0,1,0,0,0,0,0,0,0,0,0,-0.52
2025-06-17 16:00:00,6600005.2,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-06-17 22:00:00,6800000.1,0,1,0,0,0,0,0,0,0,0,0,3.03
2025-06-18 04:00:00,6800001.3,0,1,0,0,0,0,0,0,0,0,0,0.0
2025-06-18 10:00:00,6600006.0,0,1,0,0,0,0,0,0,0,0,0,-2.94
2025-06-18 16:00:00,5713501.3,0,1,0,0,0,0,0,0,0,0,0,-13.43
2025-06-18 22:00:00,5786605.1,0,1,0,0,0,0,0,0,0,0,0,1.28
